Freq[Hz]	[dBV]	Phase[Deg]
288.89	-71.80	76.85
289.98	-71.82	75.62
291.07	-71.69	75.10
292.17	-71.56	74.84
293.27	-71.58	74.06
294.38	-71.81	72.55
295.49	-72.04	71.24
296.61	-72.06	71.10
297.73	-71.90	71.84
298.85	-71.80	72.23
299.98	-71.90	71.41
301.11	-72.07	69.99
302.25	-72.11	68.93
303.39	-71.95	68.34
304.53	-71.69	67.18
305.68	-71.42	64.73
306.83	-71.23	62.26
307.99	-71.21	61.85
309.15	-71.36	63.79
310.32	-71.58	65.43
311.49	-71.76	64.23
312.67	-71.82	60.83
313.85	-71.69	57.27
315.03	-71.39	54.73
316.22	-71.08	52.85
317.41	-70.94	51.21
318.61	-70.93	49.99
319.81	-70.94	49.62
321.02	-70.91	49.89
322.23	-70.81	49.78
323.45	-70.64	48.54
324.67	-70.45	47.10
325.89	-70.30	46.75
327.12	-70.24	47.03
328.36	-70.30	45.94
329.60	-70.45	42.75
330.84	-70.59	39.87
332.09	-70.60	39.57
333.34	-70.52	40.13
334.60	-70.45	38.20
335.86	-70.43	33.82
337.13	-70.42	30.56
338.40	-70.38	30.38
339.68	-70.28	30.68
340.96	-70.12	28.76
342.25	-69.99	25.88
343.54	-70.05	24.57
344.83	-70.20	24.66
346.14	-70.20	23.73
347.44	-69.98	21.02
348.75	-69.84	18.47
350.07	-69.95	17.49
351.39	-70.02	16.94
352.72	-69.77	15.42
354.05	-69.46	13.15
355.38	-69.53	10.92
356.72	-69.84	9.12
358.07	-69.89	7.88
359.42	-69.61	6.78
360.78	-69.40	4.79
362.14	-69.44	2.04
363.51	-69.50	0.58
364.88	-69.42	1.28
366.25	-69.39	1.54
367.64	-69.52	-0.73
369.02	-69.59	-3.52
370.42	-69.36	-4.62
371.81	-69.15	-5.78
373.22	-69.34	-9.44
374.63	-69.61	-13.49
376.04	-69.42	-14.41
377.46	-69.05	-14.19
378.88	-69.16	-17.30
380.31	-69.63	-21.78
381.75	-69.84	-21.90
383.19	-69.58	-19.60
384.63	-68.96	-22.12
386.09	-68.47	-28.51
387.54	-68.84	-31.34
389.00	-69.71	-30.34
390.47	-69.84	-31.39
391.95	-69.31	-35.14
393.43	-69.28	-37.79
394.91	-69.76	-38.72
396.40	-69.80	-40.13
397.90	-69.48	-42.72
399.40	-69.58	-45.85
400.90	-69.97	-47.70
402.42	-69.86	-46.09
403.94	-69.44	-44.39
405.46	-69.41	-48.31
406.99	-69.57	-54.33
408.53	-69.43	-55.78
410.07	-69.13	-56.01
411.61	-69.03	-60.60
413.17	-69.08	-66.35
414.73	-69.20	-69.06
416.29	-69.47	-70.54
417.86	-69.92	-72.74
419.44	-70.40	-74.78
421.02	-70.80	-76.04
422.61	-71.12	-77.02
424.21	-71.28	-78.37
425.81	-71.19	-80.64
427.41	-71.09	-83.03
429.03	-71.38	-84.07
430.65	-71.99	-84.88
432.27	-72.53	-86.96
433.90	-72.48	-88.46
435.54	-71.76	-88.22
437.18	-71.42	-88.68
438.83	-71.90	-90.02
440.49	-72.56	-89.11
442.15	-72.80	-87.87
443.82	-72.24	-90.73
445.49	-71.77	-93.89
447.18	-72.13	-93.29
448.86	-72.23	-93.56
450.56	-71.73	-96.89
452.26	-71.82	-99.90
453.96	-72.32	-102.01
455.68	-72.26	-104.51
457.40	-72.06	-106.59
459.12	-72.21	-107.52
460.85	-72.47	-108.34
462.59	-72.47	-109.75
464.34	-72.00	-111.83
466.09	-72.11	-113.82
467.85	-73.34	-114.94
469.62	-73.55	-115.26
471.39	-72.50	-116.71
473.17	-72.11	-121.88
