Freq[Hz]	[dBV]	Phase[Deg]
99.50	-72.88	-130.39
99.87	-73.72	-131.90
100.25	-75.14	-133.43
100.63	-76.94	-134.87
101.01	-78.94	-136.10
101.39	-80.94	-137.01
101.77	-82.73	-137.46
102.16	-84.12	-137.32
102.54	-84.88	-136.48
102.93	-84.87	-134.83
103.32	-84.17	-132.49
103.71	-82.95	-129.59
104.10	-81.36	-126.29
104.49	-79.57	-122.74
104.88	-77.74	-119.10
105.28	-76.05	-115.54
105.68	-74.66	-112.21
106.08	-73.65	-109.19
106.48	-72.99	-106.52
106.88	-72.64	-104.19
107.28	-72.58	-102.22
107.69	-72.77	-100.63
108.09	-73.17	-99.43
108.50	-73.76	-98.64
108.91	-74.49	-98.25
109.32	-75.28	-98.26
109.73	-76.07	-98.63
110.15	-76.79	-99.35
110.56	-77.36	-100.41
110.98	-77.71	-101.77
111.40	-77.75	-103.42
111.82	-77.46	-105.29
112.24	-76.91	-107.27
112.67	-76.19	-109.18
113.09	-75.40	-110.89
113.52	-74.64	-112.23
113.95	-73.99	-113.05
114.38	-73.58	-113.17
114.81	-73.44	-112.57
115.24	-73.52	-111.47
115.68	-73.77	-110.13
116.11	-74.12	-108.78
116.55	-74.51	-107.71
116.99	-74.86	-107.18
117.43	-75.13	-107.43
117.87	-75.33	-108.22
118.32	-75.58	-108.87
118.77	-75.99	-108.67
119.21	-76.68	-106.87
119.66	-77.77	-102.74
120.12	-79.38	-95.51
120.57	-81.57	-84.83
121.02	-84.13	-72.07
121.48	-86.75	-59.09
121.94	-89.15	-47.79
122.40	-91.00	-40.11
122.86	-92.00	-38.03
123.32	-91.86	-43.42
123.79	-90.62	-55.73
124.26	-88.62	-72.52
124.73	-86.23	-91.22
125.20	-83.80	-109.20
125.67	-81.71	-123.80
126.14	-80.32	-132.29
126.62	-79.80	-133.99
127.10	-79.93	-131.25
127.58	-80.50	-126.71
128.06	-81.26	-123.11
128.54	-81.96	-123.22
129.03	-82.38	-129.87
129.51	-82.35	-144.07
130.00	-81.95	-163.16
130.49	-81.26	176.01
130.98	-80.39	156.67
131.48	-79.42	142.10
131.98	-78.45	135.68
132.47	-77.65	138.58
132.97	-77.26	148.07
133.48	-77.57	160.91
133.98	-78.85	173.78
134.48	-81.40	-176.70
134.99	-85.48	-173.92
135.50	-90.86	-179.03
136.01	-96.67	169.43
136.53	-102.01	153.13
137.04	-105.93	133.77
137.56	-107.48	113.09
138.08	-105.82	92.76
138.60	-101.36	73.64
139.12	-95.22	56.10
139.65	-88.52	40.51
140.17	-82.44	27.29
140.70	-78.16	16.82
141.23	-76.41	9.24
141.77	-76.66	3.98
142.30	-78.17	0.30
142.84	-80.14	-2.50
143.38	-81.81	-5.18
143.92	-82.42	-8.48
144.46	-81.91	-12.88
145.01	-80.67	-18.69
145.55	-79.11	-26.24
146.10	-77.64	-35.85
146.65	-76.68	-47.85
147.21	-76.48	-61.91
147.76	-77.02	-76.59
148.32	-78.22	-90.31
148.88	-80.04	-101.47
149.44	-82.40	-108.40
150.01	-85.17	-109.93
150.57	-87.97	-106.58
151.14	-90.39	-99.28
151.71	-91.96	-88.97
152.28	-92.23	-76.62
152.86	-90.88	-63.29
153.43	-88.24	-50.54
154.01	-84.93	-40.14
154.59	-81.56	-33.86
155.18	-78.75	-33.54
155.76	-77.07	-40.62
156.35	-76.42	-53.59
156.94	-76.50	-69.73
157.53	-76.96	-86.24
158.13	-77.46	-100.27
158.72	-77.68	-109.37
159.32	-77.62	-113.78
159.93	-77.35	-114.78
160.53	-76.95	-113.68
161.13	-76.50	-111.81
161.74	-76.10	-110.31
162.35	-75.77	-109.44
162.97	-75.56	-109.26
163.58	-75.51	-109.83
164.20	-75.66	-111.21
164.82	-75.99	-113.38
165.44	-76.39	-116.16
166.06	-76.72	-119.36
166.69	-76.83	-122.78
167.32	-76.59	-126.21
167.95	-76.00	-129.58
168.58	-75.22	-132.92
169.22	-74.40	-136.26
169.86	-73.71	-139.64
170.50	-73.27	-143.09
171.14	-72.98	-146.64
171.79	-72.67	-150.28
172.44	-72.16	-154.02
173.09	-71.27	-157.88
173.74	-70.10	-162.28
174.40	-69.17	-168.20
175.06	-69.02	-176.70
175.72	-70.23	171.13
176.38	-73.18	154.84
177.04	-77.20	137.51
177.71	-81.25	123.50
178.38	-84.25	117.24
179.06	-85.16	123.04
179.73	-83.94	139.66
180.41	-81.53	160.35
181.09	-78.93	177.99
181.77	-77.17	-174.69
182.46	-76.84	178.83
183.15	-77.49	164.05
183.84	-78.52	147.81
184.53	-79.31	137.13
185.23	-79.35	137.52
185.93	-78.77	146.71
186.63	-77.90	160.07
187.33	-77.06	172.87
188.04	-76.53	-179.44
188.75	-76.26	-179.10
189.46	-76.00	172.80
190.18	-75.48	155.18
190.90	-74.50	127.33
191.62	-73.28	93.82
192.34	-72.35	62.93
193.07	-72.28	43.17
193.79	-73.59	42.67
194.53	-76.13	60.46
195.26	-79.20	88.32
196.00	-82.07	117.64
196.74	-84.04	139.91
197.48	-84.99	150.75
198.22	-85.26	149.01
198.97	-85.23	133.58
199.72	-85.25	103.85
200.48	-85.67	64.72
201.23	-86.80	24.82
201.99	-88.96	-6.96
202.75	-92.33	-22.93
203.52	-96.07	-25.82
204.29	-98.82	-23.25
205.06	-99.18	-23.06
205.83	-96.21	-31.70
206.61	-90.93	-49.00
207.39	-84.93	-72.94
208.17	-79.86	-101.45
208.96	-76.76	-131.68
209.74	-75.36	-159.03
210.54	-75.23	-178.62
211.33	-75.91	174.32
212.13	-77.01	178.75
212.93	-78.22	-172.47
213.73	-79.23	-166.87
214.54	-79.79	-170.92
215.35	-80.07	177.19
216.16	-80.42	162.80
216.98	-81.20	151.35
217.80	-82.52	146.30
218.62	-83.93	146.68
219.44	-84.90	150.95
220.27	-84.95	157.52
221.10	-84.22	165.01
221.94	-83.29	172.15
222.77	-82.79	177.65
223.61	-82.96	-178.98
224.46	-83.08	-176.03
225.30	-82.25	-171.41
226.15	-79.69	-163.34
227.01	-76.15	-154.32
227.86	-73.41	-149.74
228.72	-73.31	-155.10
229.59	-76.36	-171.74
230.45	-80.41	167.51
231.32	-82.97	151.03
232.20	-82.00	145.74
233.07	-78.78	148.94
233.95	-75.85	154.12
234.84	-75.74	154.92
235.72	-78.54	150.94
236.61	-82.02	147.64
237.50	-83.82	150.78
238.40	-82.75	162.27
239.30	-80.13	175.61
240.20	-77.67	-176.89
241.11	-76.70	179.09
242.02	-76.74	167.58
242.93	-76.81	155.46
243.85	-76.02	148.98
244.77	-74.52	147.66
245.69	-73.03	147.43
246.62	-72.25	144.29
247.55	-72.31	137.41
248.48	-72.85	128.77
249.42	-73.48	120.40
250.36	-74.02	113.32
251.31	-74.56	107.24
252.26	-75.20	101.81
253.21	-76.00	97.31
254.16	-76.91	95.12
255.12	-77.90	96.72
256.09	-78.84	102.03
257.05	-79.45	107.90
258.02	-79.42	110.75
259.00	-78.75	108.73
259.97	-78.02	103.83
260.95	-77.94	98.58
261.94	-78.86	95.05
262.93	-80.39	94.24
263.92	-82.05	97.04
264.92	-83.39	103.73
265.92	-84.15	113.45
266.92	-84.05	125.15
267.93	-83.00	137.25
268.94	-81.22	147.28
269.95	-78.95	152.64
270.97	-76.55	151.78
271.99	-74.49	144.47
273.02	-73.25	130.71
274.05	-72.99	113.18
275.08	-73.56	97.08
276.12	-74.80	87.46
277.16	-76.21	85.89
278.21	-77.09	91.91
279.26	-76.88	103.94
280.31	-75.89	114.43
281.37	-74.69	113.65
282.43	-73.81	96.79
283.50	-73.46	73.70
284.57	-73.83	56.92
285.64	-74.81	52.07
286.72	-75.91	54.43
287.80	-76.59	58.62
288.89	-76.79	62.13
289.98	-76.74	64.47
291.07	-76.67	65.15
292.17	-76.70	63.42
293.27	-76.93	58.49
294.38	-77.50	50.95
295.49	-78.67	44.03
296.61	-80.62	41.09
297.73	-82.53	43.31
298.85	-82.83	50.27
299.98	-80.63	60.32
301.11	-77.69	67.28
302.25	-76.41	63.99
303.39	-77.41	51.02
304.53	-79.11	38.45
305.68	-80.02	35.20
306.83	-80.13	38.29
307.99	-80.02	40.19
309.15	-80.09	38.30
310.32	-80.42	38.18
311.49	-81.03	45.18
312.67	-81.87	57.05
313.85	-82.79	68.12
315.03	-83.38	74.67
316.22	-82.73	76.48
317.41	-80.15	73.94
318.61	-76.88	69.74
319.81	-74.91	67.38
321.02	-74.78	65.99
322.23	-75.03	58.78
323.45	-74.52	41.53
324.67	-74.36	23.69
325.89	-76.10	17.99
327.12	-79.03	25.16
328.36	-80.47	35.66
329.60	-79.06	41.83
330.84	-76.75	41.55
332.09	-75.67	34.24
333.34	-75.64	24.87
334.60	-75.51	20.53
335.86	-75.16	21.41
337.13	-75.56	20.43
338.40	-77.20	14.46
339.68	-79.15	11.23
340.96	-80.38	18.10
342.25	-80.47	29.69
343.54	-79.28	36.21
344.83	-77.33	35.53
346.14	-75.67	31.72
347.44	-74.95	26.62
348.75	-75.18	18.28
350.07	-76.11	6.07
351.39	-76.78	-5.36
352.72	-76.36	-11.04
354.05	-75.63	-10.45
355.38	-75.83	-5.05
356.72	-76.50	-0.22
358.07	-76.12	-3.69
359.42	-74.76	-15.70
360.78	-74.20	-28.39
362.14	-75.31	-36.65
363.51	-77.18	-40.67
364.88	-78.86	-40.86
366.25	-79.71	-36.82
367.64	-79.45	-28.69
369.02	-78.96	-19.23
370.42	-79.09	-12.24
371.81	-79.00	-13.84
373.22	-77.61	-28.76
374.63	-76.11	-45.90
376.04	-76.34	-49.40
377.46	-76.96	-44.22
378.88	-75.25	-45.99
380.31	-72.72	-59.70
381.75	-73.36	-82.95
383.19	-76.54	-107.39
384.63	-78.33	-121.10
386.09	-78.59	-125.86
387.54	-80.26	-134.66
389.00	-83.67	-157.99
390.47	-86.88	157.44
