Freq[Hz]	[dBV]	Phase[Deg]
313.85	-58.05	-46.60
315.03	-58.24	-47.52
316.22	-58.43	-48.58
317.41	-58.41	-49.92
318.61	-58.30	-51.50
319.81	-58.33	-53.21
321.02	-58.56	-54.96
322.23	-58.74	-56.67
323.45	-58.71	-58.27
324.67	-58.72	-59.62
325.89	-59.10	-60.60
327.12	-59.79	-61.10
328.36	-60.35	-61.02
329.60	-60.57	-60.36
330.84	-60.78	-59.25
332.09	-61.30	-57.83
333.34	-61.90	-56.04
334.60	-62.11	-53.74
335.86	-61.90	-51.15
337.13	-61.69	-48.84
338.40	-61.70	-47.17
339.68	-61.64	-45.98
340.96	-61.21	-45.13
342.25	-60.72	-45.18
343.54	-60.63	-46.89
344.83	-60.90	-49.33
346.14	-61.04	-50.28
347.44	-60.90	-49.19
348.75	-60.86	-48.25
350.07	-61.17	-48.82
351.39	-61.42	-48.97
352.72	-61.21	-46.71
354.05	-60.86	-43.94
355.38	-60.91	-43.68
356.72	-61.23	-44.99
358.07	-61.25	-44.39
359.42	-60.85	-41.93
360.78	-60.37	-41.45
362.14	-60.03	-44.16
363.51	-59.81	-46.45
364.88	-59.63	-46.06
366.25	-59.46	-45.33
367.64	-59.26	-46.41
369.02	-59.09	-48.09
370.42	-59.00	-48.91
371.81	-58.93	-50.15
373.22	-58.81	-53.54
374.63	-58.72	-57.06
376.04	-58.80	-57.55
377.46	-58.85	-56.68
378.88	-58.52	-58.42
380.31	-58.09	-62.55
381.75	-58.17	-66.27
383.19	-58.62	-69.06
384.63	-58.70	-72.10
386.09	-58.58	-75.82
387.54	-59.06	-79.90
389.00	-60.09	-82.90
390.47	-60.82	-82.67
391.95	-61.10	-80.34
393.43	-61.38	-79.75
394.91	-61.70	-80.64
396.40	-61.78	-79.42
397.90	-61.71	-76.59
399.40	-61.89	-75.64
400.90	-62.26	-75.97
402.42	-62.48	-74.46
403.94	-62.48	-72.74
405.46	-62.39	-74.67
406.99	-62.37	-77.72
408.53	-62.57	-77.13
410.07	-62.77	-74.92
411.61	-62.75	-74.69
413.17	-62.77	-74.40
414.73	-63.07	-71.92
416.29	-63.16	-70.73
417.86	-62.82	-73.19
419.44	-62.83	-75.91
421.02	-63.36	-76.41
422.61	-63.35	-75.17
424.21	-62.86	-73.88
425.81	-63.16	-74.93
427.41	-63.97	-76.42
429.03	-64.00	-74.27
430.65	-63.68	-72.00
432.27	-63.92	-74.13
433.90	-64.27	-74.39
435.54	-64.26	-68.96
437.18	-64.17	-66.20
438.83	-64.15	-67.43
440.49	-64.06	-63.34
442.15	-63.87	-57.04
443.82	-63.57	-58.67
445.49	-63.15	-61.46
447.18	-62.63	-57.48
448.86	-62.24	-54.64
450.56	-62.14	-57.25
