Freq[Hz]	[dBV]	Phase[Deg]
224.46	-83.72	-128.49
225.30	-83.54	-153.75
226.15	-83.81	-176.84
227.01	-84.51	159.64
227.86	-85.44	132.62
228.72	-86.42	98.98
229.59	-87.21	61.52
230.45	-87.47	35.00
231.32	-86.84	35.87
232.20	-85.10	76.19
233.07	-82.78	138.70
233.95	-80.74	-165.45
234.84	-79.81	-144.53
235.72	-80.09	-160.73
236.61	-80.91	169.11
237.50	-81.58	149.67
238.40	-81.66	154.11
239.30	-81.31	170.62
240.20	-80.73	-176.07
241.11	-80.13	-178.12
242.02	-79.61	167.66
242.93	-79.23	148.89
243.85	-79.07	132.86
244.77	-79.22	122.65
245.69	-79.75	119.15
246.62	-80.74	123.07
247.55	-81.88	132.24
248.48	-82.55	142.03
249.42	-82.11	147.72
250.36	-80.70	147.66
251.31	-79.46	144.04
252.26	-79.58	139.34
253.21	-81.27	135.42
254.16	-83.18	133.05
255.12	-83.74	132.93
256.09	-82.25	134.56
257.05	-79.61	135.02
258.02	-76.94	131.11
259.00	-75.04	121.22
259.97	-74.01	107.43
260.95	-73.81	92.31
261.94	-74.47	77.74
262.93	-76.14	64.00
263.92	-78.95	51.18
264.92	-82.57	40.63
265.92	-85.74	36.19
266.92	-87.06	42.00
267.93	-86.07	58.35
268.94	-83.81	79.04
269.95	-81.52	97.16
270.97	-79.92	107.28
271.99	-79.13	105.84
273.02	-79.20	89.84
274.05	-79.98	66.22
275.08	-81.14	51.02
276.12	-82.29	58.74
277.16	-82.94	81.37
278.21	-82.48	97.31
279.26	-80.53	88.85
280.31	-78.00	62.94
281.37	-76.24	35.32
282.43	-76.21	17.96
283.50	-77.68	11.23
284.57	-80.20	13.35
285.64	-83.15	20.78
286.72	-85.72	27.35
287.80	-87.12	27.19
288.89	-87.41	21.96
289.98	-87.22	18.73
291.07	-87.03	22.74
292.17	-86.42	29.28
293.27	-84.73	30.54
294.38	-82.50	19.93
295.49	-82.47	-6.81
296.61	-87.37	-52.31
297.73	-95.54	-99.69
298.85	-102.11	-117.90
299.98	-103.34	-88.39
301.11	-100.25	-43.57
302.25	-95.07	-27.88
303.39	-89.92	-54.84
304.53	-86.81	-99.62
305.68	-87.27	-137.60
306.83	-89.78	-162.78
307.99	-91.61	-176.24
309.15	-91.32	-179.96
310.32	-89.57	-177.40
311.49	-87.18	-172.47
312.67	-84.59	-171.33
313.85	-82.05	178.91
315.03	-79.91	157.27
316.22	-78.55	133.22
317.41	-78.37	115.63
318.61	-79.50	102.19
319.81	-81.93	86.27
321.02	-85.08	71.42
322.23	-87.55	75.01
323.45	-88.14	107.26
324.67	-86.82	141.51
325.89	-83.93	142.47
327.12	-80.28	110.02
328.36	-77.14	74.30
329.60	-76.08	50.72
330.84	-79.44	17.10
332.09	-88.69	-48.35
333.34	-98.46	-125.37
