Freq[Hz]	[dBV]	Phase[Deg]
362.14	-78.33	-47.66
363.51	-79.29	-37.46
364.88	-80.41	-36.10
366.25	-81.17	-34.20
367.64	-81.04	-24.12
369.02	-79.88	-15.30
370.42	-77.84	-18.71
371.81	-76.06	-31.88
373.22	-75.83	-47.58
374.63	-76.96	-56.17
376.04	-78.53	-48.82
377.46	-79.40	-34.60
378.88	-78.41	-31.20
380.31	-76.38	-40.61
381.75	-75.29	-54.67
383.19	-75.47	-68.54
384.63	-76.01	-79.95
386.09	-76.80	-86.59
387.54	-78.39	-86.35
389.00	-80.07	-82.33
390.47	-80.21	-81.87
391.95	-79.16	-87.55
393.43	-79.03	-97.28
394.91	-80.35	-102.58
396.40	-82.31	-91.02
397.90	-83.49	-70.78
399.40	-82.30	-64.87
400.90	-80.06	-74.39
402.42	-79.79	-85.22
403.94	-80.37	-89.51
405.46	-78.69	-85.39
406.99	-77.02	-87.38
408.53	-79.30	-111.52
410.07	-82.76	-129.04
411.61	-83.03	-106.34
413.17	-81.08	-74.84
414.73	-79.06	-72.27
416.29	-77.60	-88.99
417.86	-76.90	-108.22
419.44	-76.99	-121.03
421.02	-77.82	-125.10
422.61	-79.30	-127.22
424.21	-81.49	-132.14
425.81	-84.47	-141.23
427.41	-86.24	-154.52
429.03	-84.33	-166.86
430.65	-84.28	-141.66
432.27	-91.49	-54.38
433.90	-95.26	8.06
435.54	-88.09	-14.97
437.18	-79.82	-53.81
438.83	-76.36	-71.26
440.49	-75.24	-95.60
442.15	-75.38	-124.47
443.82	-76.80	-135.07
445.49	-77.86	-138.22
447.18	-77.66	-152.88
448.86	-79.26	177.36
450.56	-84.74	148.74
452.26	-93.22	159.20
453.96	-98.44	-151.80
455.68	-93.07	-93.97
457.40	-83.69	-59.86
459.12	-77.79	-66.10
460.85	-74.87	-92.76
462.59	-74.17	-122.54
464.34	-75.49	-146.14
466.09	-77.08	-159.25
467.85	-77.49	-161.62
