Freq[Hz]	[dBV]	Phase[Deg]
293.27	-75.34	34.32
294.38	-78.53	11.75
295.49	-83.01	2.91
296.61	-85.45	26.61
297.73	-85.72	73.56
298.85	-85.93	114.08
299.98	-87.49	125.56
301.11	-88.93	115.92
302.25	-88.07	100.44
303.39	-84.61	88.94
304.53	-80.56	84.31
305.68	-77.85	87.80
306.83	-76.66	92.56
307.99	-76.52	88.68
309.15	-77.13	75.47
310.32	-78.49	67.38
311.49	-80.45	76.81
312.67	-81.66	89.09
313.85	-80.21	77.50
315.03	-76.81	43.22
316.22	-76.59	34.47
317.41	-83.62	91.76
318.61	-91.75	170.77
319.81	-90.85	-166.55
321.02	-80.49	139.45
322.23	-73.44	66.56
323.45	-79.36	27.38
324.67	-89.39	23.50
325.89	-90.09	41.90
327.12	-80.96	63.99
328.36	-72.59	66.37
329.60	-71.58	41.22
330.84	-74.07	18.35
332.09	-75.28	26.82
333.34	-74.85	49.84
334.60	-74.26	52.19
335.86	-74.52	29.13
337.13	-76.09	8.38
338.40	-78.62	6.68
339.68	-79.85	9.14
340.96	-77.92	-0.10
342.25	-75.61	-12.18
343.54	-77.13	-10.10
344.83	-81.33	3.35
346.14	-82.82	9.53
347.44	-80.28	3.01
348.75	-79.15	0.15
350.07	-82.78	9.49
351.39	-86.13	8.86
352.72	-83.86	-20.37
354.05	-79.35	-37.55
355.38	-78.70	12.47
356.72	-80.73	87.32
358.07	-79.72	84.08
359.42	-76.88	12.71
360.78	-80.89	4.82
362.14	-92.27	99.32
363.51	-97.19	169.37
364.88	-88.52	127.83
366.25	-79.50	29.83
367.64	-81.42	-54.01
369.02	-86.02	-79.95
370.42	-83.08	-26.07
371.81	-76.46	45.53
373.22	-73.61	56.97
374.63	-74.34	19.74
376.04	-75.37	-17.76
377.46	-76.60	-28.65
378.88	-79.37	-1.18
380.31	-82.04	36.42
381.75	-81.32	33.91
383.19	-78.25	2.26
384.63	-76.94	-4.37
386.09	-77.80	15.37
387.54	-78.27	20.33
389.00	-77.58	2.29
390.47	-76.62	-17.87
391.95	-76.45	-26.38
393.43	-78.08	-17.48
394.91	-80.22	-2.42
396.40	-79.87	-4.98
397.90	-77.65	-22.21
399.40	-76.91	-31.04
400.90	-77.78	-27.01
402.42	-78.19	-19.08
403.94	-77.34	-14.14
405.46	-75.43	-16.86
406.99	-74.00	-24.95
408.53	-74.80	-33.43
410.07	-76.11	-42.90
411.61	-75.78	-54.34
413.17	-75.95	-59.62
414.73	-78.69	-55.38
416.29	-81.00	-64.26
417.86	-80.75	-91.57
419.44	-80.66	-87.10
421.02	-81.93	-40.19
422.61	-82.12	-18.17
424.21	-80.60	-33.47
425.81	-79.02	-32.45
427.41	-77.64	-15.99
429.03	-75.84	-21.46
430.65	-74.50	-40.18
432.27	-74.64	-48.36
433.90	-74.72	-49.02
435.54	-73.73	-51.01
437.18	-73.45	-60.14
438.83	-74.37	-74.57
440.49	-74.87	-83.69
442.15	-74.56	-86.81
443.82	-74.06	-90.15
445.49	-73.86	-94.42
447.18	-74.29	-99.35
448.86	-75.41	-108.05
450.56	-77.14	-119.88
452.26	-79.15	-127.89
453.96	-80.18	-126.02
455.68	-78.95	-112.85
457.40	-77.66	-106.26
459.12	-78.07	-116.89
460.85	-78.41	-126.47
462.59	-77.53	-131.34
464.34	-76.12	-146.03
466.09	-80.61	174.64
467.85	-92.39	129.74
469.62	-94.36	179.32
471.39	-85.87	-73.21
473.17	-83.48	-68.56
474.95	-83.66	-111.23
476.74	-79.96	-109.52
478.54	-78.86	-99.70
480.35	-80.72	-100.68
