Freq[Hz]	[dBV]	Phase[Deg]
293.27	-43.70	-13.46
294.38	-43.66	-14.31
295.49	-43.61	-15.09
296.61	-43.59	-15.05
297.73	-43.59	-14.32
298.85	-43.61	-13.64
299.98	-43.62	-13.61
301.11	-43.62	-14.03
302.25	-43.60	-14.57
303.39	-43.57	-14.99
304.53	-43.54	-15.21
305.68	-43.53	-15.20
306.83	-43.54	-15.08
307.99	-43.59	-15.06
309.15	-43.65	-15.24
310.32	-43.66	-15.60
311.49	-43.54	-16.11
312.67	-43.40	-16.56
313.85	-43.36	-16.72
315.03	-43.46	-16.56
316.22	-43.57	-16.39
317.41	-43.54	-16.52
318.61	-43.44	-16.94
319.81	-43.36	-17.46
321.02	-43.37	-17.99
322.23	-43.41	-18.51
323.45	-43.45	-19.01
324.67	-43.49	-19.49
325.89	-43.56	-19.91
327.12	-43.66	-20.25
328.36	-43.76	-20.47
329.60	-43.82	-20.55
330.84	-43.86	-20.48
332.09	-43.89	-20.28
333.34	-43.90	-20.10
334.60	-43.90	-20.12
335.86	-43.89	-20.27
337.13	-43.92	-20.20
338.40	-44.00	-19.80
339.68	-44.03	-19.61
340.96	-43.92	-20.11
342.25	-43.79	-20.79
343.54	-43.80	-20.81
344.83	-43.94	-20.28
346.14	-44.05	-20.07
347.44	-44.06	-20.48
348.75	-44.00	-20.95
350.07	-43.94	-21.05
351.39	-43.93	-20.92
352.72	-43.99	-20.85
354.05	-44.08	-21.06
355.38	-44.13	-21.69
356.72	-44.11	-22.27
358.07	-44.05	-21.98
359.42	-43.99	-21.06
360.78	-44.00	-20.97
362.14	-44.10	-22.08
363.51	-44.19	-22.96
364.88	-44.20	-22.68
366.25	-44.17	-22.13
367.64	-44.18	-22.16
369.02	-44.21	-22.49
370.42	-44.26	-22.65
371.81	-44.30	-22.68
373.22	-44.33	-22.77
374.63	-44.32	-22.89
376.04	-44.28	-22.94
377.46	-44.24	-23.01
378.88	-44.26	-23.26
380.31	-44.32	-23.48
381.75	-44.38	-23.30
383.19	-44.42	-23.06
384.63	-44.46	-23.56
386.09	-44.51	-24.22
387.54	-44.59	-23.43
389.00	-44.67	-21.72
390.47	-44.68	-21.43
391.95	-44.60	-22.46
393.43	-44.53	-22.69
394.91	-44.51	-21.86
396.40	-44.53	-21.29
397.90	-44.56	-21.33
399.40	-44.54	-21.51
400.90	-44.47	-21.45
402.42	-44.40	-20.90
403.94	-44.38	-20.57
405.46	-44.46	-21.48
406.99	-44.54	-22.49
408.53	-44.47	-21.81
410.07	-44.34	-20.76
411.61	-44.30	-21.25
413.17	-44.33	-22.24
414.73	-44.35	-22.33
416.29	-44.35	-22.07
417.86	-44.32	-22.08
419.44	-44.32	-22.11
421.02	-44.36	-22.06
422.61	-44.39	-22.24
424.21	-44.40	-22.61
425.81	-44.39	-22.77
427.41	-44.36	-22.82
429.03	-44.33	-23.20
430.65	-44.35	-23.48
432.27	-44.47	-23.18
433.90	-44.44	-23.08
435.54	-44.19	-23.66
437.18	-44.14	-23.96
438.83	-44.37	-23.79
440.49	-44.46	-24.18
442.15	-44.37	-24.88
443.82	-44.31	-24.92
445.49	-44.33	-24.85
447.18	-44.41	-25.43
448.86	-44.41	-26.16
450.56	-44.34	-26.37
452.26	-44.48	-25.58
453.96	-44.67	-24.77
455.68	-44.55	-25.43
457.40	-44.43	-26.34
459.12	-44.57	-26.28
460.85	-44.69	-26.03
462.59	-44.67	-26.08
464.34	-44.69	-26.37
466.09	-44.73	-26.43
467.85	-44.76	-25.98
469.62	-44.83	-25.61
471.39	-44.92	-25.50
473.17	-44.99	-25.32
474.95	-45.03	-25.30
