Freq[Hz]	[dBV]	Phase[Deg]
271.99	-72.56	100.40
273.02	-72.63	98.58
274.05	-72.58	96.36
275.08	-72.49	94.29
276.12	-72.46	92.85
277.16	-72.45	91.86
278.21	-72.40	90.74
279.26	-72.23	89.02
280.31	-72.05	87.08
281.37	-71.97	85.56
282.43	-72.09	84.86
283.50	-72.28	84.56
284.57	-72.38	84.08
285.64	-72.32	83.17
286.72	-72.21	82.00
287.80	-72.13	80.77
288.89	-72.12	79.52
289.98	-72.12	78.18
291.07	-72.08	76.69
292.17	-72.04	75.03
293.27	-72.03	73.20
294.38	-72.07	71.45
295.49	-72.14	70.48
296.61	-72.22	70.94
297.73	-72.29	72.17
298.85	-72.35	72.53
299.98	-72.39	70.93
301.11	-72.40	68.61
302.25	-72.39	67.33
303.39	-72.34	67.46
304.53	-72.26	67.67
305.68	-72.15	66.78
306.83	-72.05	65.24
307.99	-72.02	64.16
309.15	-72.05	63.91
310.32	-72.08	63.63
311.49	-72.01	62.50
312.67	-71.89	61.04
313.85	-71.80	60.34
315.03	-71.76	60.59
316.22	-71.70	60.46
317.41	-71.56	58.77
318.61	-71.35	56.28
319.81	-71.14	54.50
321.02	-70.96	53.74
322.23	-70.85	52.62
323.45	-70.83	50.12
324.67	-70.89	47.34
325.89	-71.03	45.93
327.12	-71.15	45.70
328.36	-71.11	44.89
329.60	-70.88	42.70
330.84	-70.62	40.81
332.09	-70.54	40.81
333.34	-70.56	41.16
334.60	-70.54	39.13
335.86	-70.49	35.16
337.13	-70.63	33.11
338.40	-71.00	34.70
339.68	-71.23	35.93
340.96	-70.99	32.89
342.25	-70.51	27.86
343.54	-70.24	25.20
344.83	-70.26	25.17
346.14	-70.30	24.76
347.44	-70.22	22.80
348.75	-70.07	21.23
350.07	-69.93	21.27
351.39	-69.89	21.00
352.72	-70.05	18.41
354.05	-70.30	14.53
355.38	-70.47	11.45
356.72	-70.48	9.78
358.07	-70.33	9.10
359.42	-70.07	8.44
360.78	-69.81	6.31
362.14	-69.66	2.72
363.51	-69.71	0.30
364.88	-69.96	0.38
366.25	-70.19	0.40
367.64	-70.19	-1.79
369.02	-70.10	-4.45
370.42	-70.08	-5.64
371.81	-70.16	-6.87
373.22	-70.30	-10.27
374.63	-70.41	-13.85
376.04	-70.38	-14.29
377.46	-70.24	-13.23
378.88	-70.08	-14.61
380.31	-69.96	-17.53
381.75	-69.93	-18.20
383.19	-69.93	-17.46
384.63	-69.84	-19.40
386.09	-69.73	-23.88
387.54	-69.86	-27.38
389.00	-70.17	-29.31
390.47	-70.43	-31.61
391.95	-70.58	-34.38
393.43	-70.73	-36.13
394.91	-70.91	-36.77
396.40	-71.02	-37.42
397.90	-71.06	-38.69
399.40	-71.09	-40.67
400.90	-71.11	-42.12
402.42	-71.06	-41.28
403.94	-71.11	-40.24
405.46	-71.50	-42.84
406.99	-71.89	-46.72
408.53	-71.81	-47.48
410.07	-71.43	-47.52
411.61	-71.22	-50.69
413.17	-71.37	-54.23
414.73	-71.85	-55.03
416.29	-72.06	-55.73
417.86	-71.71	-58.17
419.44	-71.54	-59.26
421.02	-71.86	-57.85
422.61	-71.95	-57.23
424.21	-71.75	-58.75
425.81	-71.95	-61.09
427.41	-72.21	-62.97
429.03	-71.67	-63.49
430.65	-71.15	-64.05
432.27	-71.71	-66.34
433.90	-72.17	-68.75
435.54	-71.60	-69.63
437.18	-71.08	-69.36
438.83	-71.18	-69.47
440.49	-71.38	-72.36
442.15	-71.39	-76.49
443.82	-71.11	-78.21
445.49	-70.85	-78.89
447.18	-70.86	-81.15
448.86	-70.82	-85.34
450.56	-70.68	-90.15
452.26	-70.85	-92.69
453.96	-71.17	-93.14
455.68	-71.18	-93.60
457.40	-71.20	-94.08
459.12	-71.53	-94.79
460.85	-71.81	-97.66
462.59	-71.86	-101.48
464.34	-71.75	-102.56
466.09	-71.73	-103.28
467.85	-71.92	-106.47
469.62	-71.87	-109.44
471.39	-71.68	-110.21
473.17	-71.92	-108.92
474.95	-72.14	-109.20
476.74	-71.91	-113.09
